tok_embeddings.weight norm=1.5377819538e-01
layers.11._checkpoint_wrapped_module.ffn_res_norm.weight norm=1.0650412180e-02
layers.11._checkpoint_wrapped_module.ffn_res_proj.weight norm=5.3291243315e-01
layers.12._checkpoint_wrapped_module.delta_attention.A_log norm=4.4532225729e-05
layers.12._checkpoint_wrapped_module.delta_attention.dt_bias norm=3.5672253580e-04
layers.12._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=1.1210830882e-02
layers.12._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=1.1082568206e-02
layers.12._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=1.0894875973e-02
layers.12._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=1.1413600296e-02
layers.12._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=1.1319573969e-02
layers.12._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=1.0710897855e-02
layers.12._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=2.3760616314e-03
layers.12._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=2.3395218886e-03
layers.12._checkpoint_wrapped_module.delta_attention.beta.weight norm=3.0966291670e-03
layers.12._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=3.0570116360e-03
layers.12._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=2.1458500123e-04
layers.12._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=1.1000255123e-02
layers.12._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=9.1311329603e-01
layers.12._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=9.3167066574e-01
layers.12._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=9.3485015631e-01
layers.12._checkpoint_wrapped_module.moe.router.gate.weight norm=1.1671521515e-01
layers.12._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=4.0268617868e-01
layers.12._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.7128061652e-01
layers.12._checkpoint_wrapped_module.moe.routed_down.weight norm=1.2942689657e+00
layers.12._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.8671246246e-02
layers.12._checkpoint_wrapped_module.moe.routed_up.weight norm=9.1945976019e-01
layers.12._checkpoint_wrapped_module.attention_norm.weight norm=3.9212490083e-04
layers.12._checkpoint_wrapped_module.ffn_norm.weight norm=2.7148757130e-02
layers.12._checkpoint_wrapped_module.attention_res_norm.weight norm=1.2204203085e-04
layers.12._checkpoint_wrapped_module.attention_res_proj.weight norm=6.1568608508e-03
layers.12._checkpoint_wrapped_module.ffn_res_norm.weight norm=8.9549813420e-03
layers.12._checkpoint_wrapped_module.ffn_res_proj.weight norm=4.4153261185e-01
layers.13._checkpoint_wrapped_module.delta_attention.A_log norm=5.5395386880e-05
layers.13._checkpoint_wrapped_module.delta_attention.dt_bias norm=3.3610934042e-04
layers.13._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=9.7321774811e-03
layers.13._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=9.5508163795e-03
layers.13._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=9.4091184437e-03
layers.13._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=9.4105591998e-03
layers.13._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=9.5619577914e-03
layers.13._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=9.2555778101e-03
layers.13._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=2.2249256726e-03
layers.13._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=2.2288551554e-03
layers.13._checkpoint_wrapped_module.delta_attention.beta.weight norm=2.6526781730e-03
layers.13._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=2.6169274934e-03
layers.13._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.7280201428e-04
layers.13._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=9.3358028680e-03
layers.13._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=8.1408023834e-01
layers.13._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=8.1982749701e-01
layers.13._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=8.0209958553e-01
layers.13._checkpoint_wrapped_module.moe.router.gate.weight norm=9.2123508453e-02
layers.13._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=3.6160507798e-01
layers.13._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.6280036569e-01
layers.13._checkpoint_wrapped_module.moe.routed_down.weight norm=1.1537584066e+00
layers.13._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.5751561150e-02
layers.13._checkpoint_wrapped_module.moe.routed_up.weight norm=8.0372297764e-01
layers.13._checkpoint_wrapped_module.attention_norm.weight norm=3.5171725904e-04
layers.13._checkpoint_wrapped_module.ffn_norm.weight norm=2.3117259145e-02
layers.13._checkpoint_wrapped_module.attention_res_norm.weight norm=1.2259428331e-04
layers.13._checkpoint_wrapped_module.attention_res_proj.weight norm=5.8496114798e-03
layers.13._checkpoint_wrapped_module.ffn_res_norm.weight norm=6.9739203900e-03
layers.13._checkpoint_wrapped_module.ffn_res_proj.weight norm=3.3825919032e-01
layers.14._checkpoint_wrapped_module.delta_attention.A_log norm=3.2335046853e-05
layers.14._checkpoint_wrapped_module.delta_attention.dt_bias norm=2.9607661418e-04
layers.14._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=8.4525207058e-03
layers.14._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=8.6764711887e-03
layers.14._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=8.4253614768e-03
layers.14._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=8.3696348593e-03
layers.14._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=8.8499626145e-03
layers.14._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=8.5229305550e-03
layers.14._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.9786723424e-03
layers.14._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=2.0072858315e-03
layers.14._checkpoint_wrapped_module.delta_attention.beta.weight norm=2.1830077749e-03
layers.14._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=2.3004903924e-03
layers.14._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.6650630278e-04
layers.14._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=8.3801355213e-03
layers.14._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=7.3805886507e-01
layers.14._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=7.4976617098e-01
layers.14._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=7.5398868322e-01
layers.14._checkpoint_wrapped_module.moe.router.gate.weight norm=9.8967030644e-02
layers.14._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=3.4388560057e-01
layers.14._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.2627356648e-01
layers.14._checkpoint_wrapped_module.moe.routed_down.weight norm=1.0606589317e+00
layers.14._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.4790859073e-02
layers.14._checkpoint_wrapped_module.moe.routed_up.weight norm=7.4582189322e-01
layers.14._checkpoint_wrapped_module.attention_norm.weight norm=2.9206470936e-04
layers.14._checkpoint_wrapped_module.ffn_norm.weight norm=2.1707940847e-02
layers.14._checkpoint_wrapped_module.attention_res_norm.weight norm=1.1236168211e-04
layers.14._checkpoint_wrapped_module.attention_res_proj.weight norm=5.8283186518e-03
layers.14._checkpoint_wrapped_module.ffn_res_norm.weight norm=9.9813286215e-03
layers.14._checkpoint_wrapped_module.ffn_res_proj.weight norm=5.1683419943e-01
layers.15._checkpoint_wrapped_module.attention.wq_a.weight norm=4.8341942020e-03
layers.15._checkpoint_wrapped_module.attention.q_norm.weight norm=9.1833790066e-05
layers.15._checkpoint_wrapped_module.attention.wq_b.weight norm=4.9145561643e-03
layers.15._checkpoint_wrapped_module.attention.wkv_a.weight norm=1.2196885794e-01
layers.15._checkpoint_wrapped_module.attention.kv_norm.weight norm=3.0367248692e-03
layers.15._checkpoint_wrapped_module.attention.wkv_b.weight norm=1.3592250645e-01
layers.15._checkpoint_wrapped_module.attention.gate.weight norm=1.6879364848e-02
layers.15._checkpoint_wrapped_module.attention.wo.weight norm=1.3358734548e-01
layers.15._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=6.9851821661e-01
layers.15._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=6.8255680799e-01
layers.15._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=6.9035243988e-01
layers.15._checkpoint_wrapped_module.moe.router.gate.weight norm=1.0533040017e-01
layers.15._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=3.2474461198e-01
layers.15._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.1708136797e-01
layers.15._checkpoint_wrapped_module.moe.routed_down.weight norm=9.9802738428e-01
layers.15._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.3237269595e-02
layers.15._checkpoint_wrapped_module.moe.routed_up.weight norm=6.9294786453e-01
layers.15._checkpoint_wrapped_module.attention_norm.weight norm=2.3064881098e-03
layers.15._checkpoint_wrapped_module.ffn_norm.weight norm=2.1502612159e-02
layers.15._checkpoint_wrapped_module.attention_res_norm.weight norm=4.5775980107e-04
layers.15._checkpoint_wrapped_module.attention_res_proj.weight norm=2.3893531412e-02
layers.15._checkpoint_wrapped_module.ffn_res_norm.weight norm=8.2433596253e-03
layers.15._checkpoint_wrapped_module.ffn_res_proj.weight norm=4.1237261891e-01
layers.16._checkpoint_wrapped_module.delta_attention.A_log norm=2.0113158826e-05
layers.16._checkpoint_wrapped_module.delta_attention.dt_bias norm=1.9653404888e-04
layers.16._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=7.3635973968e-03
layers.16._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=7.4763339944e-03
layers.16._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=7.2962301783e-03
layers.16._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=7.5240391307e-03
layers.16._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=7.7444626950e-03
layers.16._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=7.3088007048e-03
layers.16._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.3269693591e-03
layers.16._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.3174888445e-03
layers.16._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.9904866349e-03
layers.16._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.9544756506e-03
layers.16._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.5379459364e-04
layers.16._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=7.2809057310e-03
layers.16._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=6.7488574982e-01
layers.16._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=6.5746027231e-01
layers.16._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=6.6586834192e-01
layers.16._checkpoint_wrapped_module.moe.router.gate.weight norm=8.1755548716e-02
layers.16._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.8892540932e-01
layers.16._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.1145315468e-01
layers.16._checkpoint_wrapped_module.moe.routed_down.weight norm=9.5708268881e-01
layers.16._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.2374095619e-02
layers.16._checkpoint_wrapped_module.moe.routed_up.weight norm=6.4498001337e-01
layers.16._checkpoint_wrapped_module.attention_norm.weight norm=2.5920223561e-04
layers.16._checkpoint_wrapped_module.ffn_norm.weight norm=2.0083120093e-02
layers.16._checkpoint_wrapped_module.attention_res_norm.weight norm=1.2007220357e-04
layers.16._checkpoint_wrapped_module.attention_res_proj.weight norm=6.1007053591e-03
layers.16._checkpoint_wrapped_module.ffn_res_norm.weight norm=7.8048477881e-03
layers.16._checkpoint_wrapped_module.ffn_res_proj.weight norm=3.7034067512e-01
layers.17._checkpoint_wrapped_module.delta_attention.A_log norm=2.3427499400e-05
layers.17._checkpoint_wrapped_module.delta_attention.dt_bias norm=1.9998695643e-04
layers.17._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=6.8140458316e-03
layers.17._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=6.7524579354e-03
layers.17._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=6.5597970970e-03
layers.17._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=6.7049842328e-03
layers.17._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=6.9133704528e-03
layers.17._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=6.6060973331e-03
layers.17._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.3873188291e-03
layers.17._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.3840023894e-03
layers.17._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.7900356324e-03
layers.17._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.8261960940e-03
layers.17._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.4143004955e-04
layers.17._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=6.5802442841e-03
layers.17._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=6.0984021425e-01
layers.17._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=6.0087609291e-01
layers.17._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=6.0728019476e-01
layers.17._checkpoint_wrapped_module.moe.router.gate.weight norm=6.4009115100e-02
layers.17._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.8642299771e-01
layers.17._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=2.0136965811e-01
layers.17._checkpoint_wrapped_module.moe.routed_down.weight norm=8.5313159227e-01
layers.17._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.1285939254e-02
layers.17._checkpoint_wrapped_module.moe.routed_up.weight norm=6.0222804546e-01
layers.17._checkpoint_wrapped_module.attention_norm.weight norm=2.4069241772e-04
layers.17._checkpoint_wrapped_module.ffn_norm.weight norm=1.7629627138e-02
layers.17._checkpoint_wrapped_module.attention_res_norm.weight norm=1.1718535097e-04
layers.17._checkpoint_wrapped_module.attention_res_proj.weight norm=5.5867028423e-03
layers.17._checkpoint_wrapped_module.ffn_res_norm.weight norm=8.1846537068e-03
layers.17._checkpoint_wrapped_module.ffn_res_proj.weight norm=4.0819883347e-01
layers.18._checkpoint_wrapped_module.delta_attention.A_log norm=3.8760430471e-05
layers.18._checkpoint_wrapped_module.delta_attention.dt_bias norm=2.1386404114e-04
layers.18._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=6.5786303021e-03
layers.18._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=6.7562907934e-03
layers.18._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=6.4440001734e-03
layers.18._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=6.6067427397e-03
layers.18._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=6.7318426445e-03
layers.18._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=6.3705169596e-03
layers.18._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.3957981719e-03
layers.18._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.3846828369e-03
layers.18._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.7746437807e-03
layers.18._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.7785907257e-03
layers.18._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.2556700676e-04
layers.18._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=6.5181464888e-03
layers.18._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=5.6489276886e-01
layers.18._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=5.5846917629e-01
layers.18._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=5.6301265955e-01
layers.18._checkpoint_wrapped_module.moe.router.gate.weight norm=7.1517065167e-02
layers.18._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.7574062347e-01
layers.18._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.9276465476e-01
layers.18._checkpoint_wrapped_module.moe.routed_down.weight norm=8.2317775488e-01
layers.18._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.1311875656e-02
layers.18._checkpoint_wrapped_module.moe.routed_up.weight norm=5.7608771324e-01
layers.18._checkpoint_wrapped_module.attention_norm.weight norm=2.3166346364e-04
layers.18._checkpoint_wrapped_module.ffn_norm.weight norm=1.7646072432e-02
layers.18._checkpoint_wrapped_module.attention_res_norm.weight norm=1.0596014909e-04
layers.18._checkpoint_wrapped_module.attention_res_proj.weight norm=5.4296087474e-03
layers.18._checkpoint_wrapped_module.ffn_res_norm.weight norm=6.5425299108e-03
layers.18._checkpoint_wrapped_module.ffn_res_proj.weight norm=3.3429569006e-01
layers.19._checkpoint_wrapped_module.attention.wq_a.weight norm=4.0024928749e-03
layers.19._checkpoint_wrapped_module.attention.q_norm.weight norm=7.8541794210e-05
layers.19._checkpoint_wrapped_module.attention.wq_b.weight norm=3.9197197184e-03
layers.19._checkpoint_wrapped_module.attention.wkv_a.weight norm=1.1101236194e-01
layers.19._checkpoint_wrapped_module.attention.kv_norm.weight norm=2.3082136177e-03
layers.19._checkpoint_wrapped_module.attention.wkv_b.weight norm=1.1546307057e-01
layers.19._checkpoint_wrapped_module.attention.gate.weight norm=1.2380850501e-02
layers.19._checkpoint_wrapped_module.attention.wo.weight norm=1.1967805028e-01
layers.19._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=5.6186985970e-01
layers.19._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=5.5443835258e-01
layers.19._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=5.5756729841e-01
layers.19._checkpoint_wrapped_module.moe.router.gate.weight norm=7.7729940414e-02
layers.19._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.6396927238e-01
layers.19._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.8555544317e-01
layers.19._checkpoint_wrapped_module.moe.routed_down.weight norm=7.9147589207e-01
layers.19._checkpoint_wrapped_module.moe.routed_norm.weight norm=1.0796841234e-02
layers.19._checkpoint_wrapped_module.moe.routed_up.weight norm=5.4687732458e-01
layers.19._checkpoint_wrapped_module.attention_norm.weight norm=2.2260558326e-03
layers.19._checkpoint_wrapped_module.ffn_norm.weight norm=1.6759062186e-02
layers.19._checkpoint_wrapped_module.attention_res_norm.weight norm=5.7616620325e-04
layers.19._checkpoint_wrapped_module.attention_res_proj.weight norm=2.8528792784e-02
layers.19._checkpoint_wrapped_module.ffn_res_norm.weight norm=6.1035435647e-03
layers.19._checkpoint_wrapped_module.ffn_res_proj.weight norm=3.1192383170e-01
layers.20._checkpoint_wrapped_module.delta_attention.A_log norm=2.7867699828e-05
layers.20._checkpoint_wrapped_module.delta_attention.dt_bias norm=1.7246327479e-04
layers.20._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=6.1121275648e-03
layers.20._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=6.1440691352e-03
layers.20._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=6.1479727738e-03
layers.20._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=6.1253109016e-03
layers.20._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=6.0333632864e-03
layers.20._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=6.2224706635e-03
layers.20._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.1963192374e-03
layers.20._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.1740506161e-03
layers.20._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.5955376439e-03
layers.20._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.6631203471e-03
layers.20._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.3529778516e-04
layers.20._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=6.1201695353e-03
layers.20._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=4.7906196117e-01
layers.20._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=4.8126360774e-01
layers.20._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=4.8045867682e-01
layers.20._checkpoint_wrapped_module.moe.router.gate.weight norm=5.7607449591e-02
layers.20._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.2739341855e-01
layers.20._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.6075533628e-01
layers.20._checkpoint_wrapped_module.moe.routed_down.weight norm=6.5897125006e-01
layers.20._checkpoint_wrapped_module.moe.routed_norm.weight norm=9.5276655629e-03
layers.20._checkpoint_wrapped_module.moe.routed_up.weight norm=4.8334991932e-01
layers.20._checkpoint_wrapped_module.attention_norm.weight norm=2.1974608535e-04
layers.20._checkpoint_wrapped_module.ffn_norm.weight norm=1.3774663210e-02
layers.20._checkpoint_wrapped_module.attention_res_norm.weight norm=8.9374414529e-05
layers.20._checkpoint_wrapped_module.attention_res_proj.weight norm=4.2579551227e-03
layers.20._checkpoint_wrapped_module.ffn_res_norm.weight norm=5.0994050689e-03
layers.20._checkpoint_wrapped_module.ffn_res_proj.weight norm=2.6659157872e-01
layers.21._checkpoint_wrapped_module.delta_attention.A_log norm=1.4730950170e-05
layers.21._checkpoint_wrapped_module.delta_attention.dt_bias norm=1.7861074593e-04
layers.21._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=5.8200014755e-03
layers.21._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=5.7942606509e-03
layers.21._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=5.5038314313e-03
layers.21._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=5.7751093991e-03
layers.21._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=5.8809630573e-03
layers.21._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=5.5127474479e-03
layers.21._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.1417642236e-03
layers.21._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.1479381938e-03
layers.21._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.4877222711e-03
layers.21._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.4830937143e-03
layers.21._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=9.8576674645e-05
layers.21._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=5.5517191067e-03
layers.21._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=4.8912274837e-01
layers.21._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=4.7689068317e-01
layers.21._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=4.8941758275e-01
layers.21._checkpoint_wrapped_module.moe.router.gate.weight norm=6.5885983407e-02
layers.21._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.3636704683e-01
layers.21._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.6444391012e-01
layers.21._checkpoint_wrapped_module.moe.routed_down.weight norm=7.0198428631e-01
layers.21._checkpoint_wrapped_module.moe.routed_norm.weight norm=9.5610283315e-03
layers.21._checkpoint_wrapped_module.moe.routed_up.weight norm=4.8518592119e-01
layers.21._checkpoint_wrapped_module.attention_norm.weight norm=2.0402109658e-04
layers.21._checkpoint_wrapped_module.ffn_norm.weight norm=1.5283510089e-02
layers.21._checkpoint_wrapped_module.attention_res_norm.weight norm=1.0436033335e-04
layers.21._checkpoint_wrapped_module.attention_res_proj.weight norm=4.9381176941e-03
layers.21._checkpoint_wrapped_module.ffn_res_norm.weight norm=4.3522231281e-03
layers.21._checkpoint_wrapped_module.ffn_res_proj.weight norm=2.2247904539e-01
layers.22._checkpoint_wrapped_module.delta_attention.A_log norm=2.3432921807e-05
layers.22._checkpoint_wrapped_module.delta_attention.dt_bias norm=1.7769384431e-04
layers.22._checkpoint_wrapped_module.delta_attention.q_proj.weight norm=5.5688372813e-03
layers.22._checkpoint_wrapped_module.delta_attention.k_proj.weight norm=5.4054539651e-03
layers.22._checkpoint_wrapped_module.delta_attention.v_proj.weight norm=5.3322846070e-03
layers.22._checkpoint_wrapped_module.delta_attention.q_conv.weight norm=5.4820841178e-03
layers.22._checkpoint_wrapped_module.delta_attention.k_conv.weight norm=5.4633244872e-03
layers.22._checkpoint_wrapped_module.delta_attention.v_conv.weight norm=5.3301514126e-03
layers.22._checkpoint_wrapped_module.delta_attention.forget_a.weight norm=1.2412806973e-03
layers.22._checkpoint_wrapped_module.delta_attention.forget_b.weight norm=1.2143795611e-03
layers.22._checkpoint_wrapped_module.delta_attention.beta.weight norm=1.5088765649e-03
layers.22._checkpoint_wrapped_module.delta_attention.output_gate.weight norm=1.4434704790e-03
layers.22._checkpoint_wrapped_module.delta_attention.output_norm.weight norm=1.0046405077e-04
layers.22._checkpoint_wrapped_module.delta_attention.output_proj.weight norm=5.3224633448e-03
layers.22._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=4.4660031796e-01
layers.22._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=4.5154771209e-01
layers.22._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=4.5221427083e-01
layers.22._checkpoint_wrapped_module.moe.router.gate.weight norm=6.3311904669e-02
layers.22._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.2094362974e-01
layers.22._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.5399180353e-01
layers.22._checkpoint_wrapped_module.moe.routed_down.weight norm=6.3811326027e-01
layers.22._checkpoint_wrapped_module.moe.routed_norm.weight norm=8.9176585898e-03
layers.22._checkpoint_wrapped_module.moe.routed_up.weight norm=4.4744181633e-01
layers.22._checkpoint_wrapped_module.attention_norm.weight norm=1.8631476269e-04
layers.22._checkpoint_wrapped_module.ffn_norm.weight norm=1.3503729366e-02
layers.22._checkpoint_wrapped_module.attention_res_norm.weight norm=9.9639881228e-05
layers.22._checkpoint_wrapped_module.attention_res_proj.weight norm=4.6269153245e-03
layers.22._checkpoint_wrapped_module.ffn_res_norm.weight norm=6.5960683860e-03
layers.22._checkpoint_wrapped_module.ffn_res_proj.weight norm=3.4098815918e-01
layers.23._checkpoint_wrapped_module.attention.wq_a.weight norm=3.0924822204e-03
layers.23._checkpoint_wrapped_module.attention.q_norm.weight norm=6.3091261836e-05
layers.23._checkpoint_wrapped_module.attention.wq_b.weight norm=3.1114402227e-03
layers.23._checkpoint_wrapped_module.attention.wkv_a.weight norm=7.8544780612e-02
layers.23._checkpoint_wrapped_module.attention.kv_norm.weight norm=1.5365474392e-03
layers.23._checkpoint_wrapped_module.attention.wkv_b.weight norm=7.4965171516e-02
layers.23._checkpoint_wrapped_module.attention.gate.weight norm=7.7532124706e-03
layers.23._checkpoint_wrapped_module.attention.wo.weight norm=7.6069623232e-02
layers.23._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w1_EFD norm=4.4184458256e-01
layers.23._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w2_EDF norm=4.4332161546e-01
layers.23._checkpoint_wrapped_module.moe.routed_experts.inner_experts.w3_EFD norm=4.4283792377e-01
layers.23._checkpoint_wrapped_module.moe.router.gate.weight norm=6.5147943795e-02
