step,pp_loss,fsdp_loss,abs_delta
808,3.589423,3.632984,0.043561
809,3.844855,3.856715,0.011860
810,3.395525,3.386843,0.008682
811,3.475235,3.432039,0.043196
812,3.524551,3.557401,0.032849
813,3.736321,3.767370,0.031048
814,3.745445,3.756424,0.010979
815,3.889771,3.910614,0.020843
816,4.180505,4.194618,0.014113
817,4.771237,4.766179,0.005058
818,3.911203,3.893839,0.017364
819,3.755951,3.780242,0.024291
820,3.409473,3.372629,0.036845
821,3.844008,3.847659,0.003651
822,4.154278,4.156970,0.002692
823,3.591417,3.652250,0.060833
824,3.871608,3.888117,0.016510
825,3.600619,3.600912,0.000293
826,3.297089,3.256675,0.040414
827,3.817299,3.806993,0.010307
828,3.609043,3.632600,0.023557
829,3.792453,3.823350,0.030898
830,3.847695,3.825103,0.022592
831,3.541629,3.484087,0.057543
832,3.545787,3.536507,0.009280
833,3.959416,3.962240,0.002824
834,3.975637,3.924673,0.050964
835,3.876259,3.833398,0.042861
836,4.103066,4.121924,0.018858
837,3.630109,3.625275,0.004834
838,3.927500,3.894213,0.033288
839,3.610221,3.583519,0.026702
840,3.845938,3.834821,0.011117
841,4.258794,4.280815,0.022021
842,3.396244,3.390176,0.006068
843,3.577739,3.577947,0.000208
844,3.597526,3.589055,0.008471
845,3.949072,3.928720,0.020352
846,3.525459,3.595119,0.069659
847,4.047152,4.067222,0.020070
848,3.792183,3.801816,0.009632
849,3.359282,3.368216,0.008934
850,3.740858,3.777834,0.036976
851,3.292002,3.289873,0.002129
852,4.030883,4.062806,0.031923
853,4.403198,4.359212,0.043986
854,3.446009,3.485003,0.038994
855,3.904639,3.913112,0.008473
856,3.705195,3.786939,0.081744
857,3.628324,3.610123,0.018201
858,3.667312,3.628024,0.039288
859,3.450349,3.432526,0.017824
860,3.298101,3.255804,0.042297
861,3.674463,3.640325,0.034138
862,3.919584,3.901245,0.018339
863,3.543377,3.485332,0.058045
864,3.689288,3.714437,0.025150
865,3.671186,3.633430,0.037756
866,3.454382,3.472680,0.018297
867,4.032771,4.026234,0.006537
868,3.635963,3.631917,0.004047
869,3.843203,3.844669,0.001466
870,3.695008,3.736905,0.041897
871,3.585288,3.551831,0.033457
872,3.837872,3.857564,0.019692
873,3.776601,3.773702,0.002899
874,4.246926,4.259793,0.012867
875,3.611618,3.593651,0.017967
876,3.706612,3.714125,0.007513
877,3.444216,3.447896,0.003680
878,3.662495,3.686278,0.023784
879,3.470263,3.509095,0.038832
880,3.989602,4.019163,0.029562
881,4.152456,4.116726,0.035730
882,4.344907,4.322478,0.022429
883,3.965711,3.917856,0.047856
884,3.777162,3.759021,0.018141
885,3.204735,3.272949,0.068214
886,3.512599,3.579944,0.067345
887,3.365576,3.392884,0.027309
888,3.700583,3.711017,0.010435
889,3.422973,3.431817,0.008843
890,3.433692,3.387151,0.046541
891,3.429900,3.438111,0.008211
892,3.578075,3.615709,0.037634
893,3.444122,3.481461,0.037339
894,3.480576,3.499005,0.018430
895,3.183755,3.168571,0.015184
896,4.000067,3.984064,0.016003
897,3.921514,3.897449,0.024065
898,3.709377,3.726467,0.017090
899,3.338710,3.401607,0.062897
900,3.284316,3.293970,0.009654
901,3.340920,3.339254,0.001666
902,3.524933,3.570328,0.045395
903,3.682589,3.725706,0.043116
904,4.000005,4.025186,0.025181
905,3.899316,3.940563,0.041247
906,3.584009,3.542236,0.041772
907,3.652680,3.588104,0.064576
908,3.047909,3.020290,0.027619
909,4.106627,4.103685,0.002943
910,3.768028,3.725495,0.042533
911,3.585908,3.592238,0.006330
912,3.677541,3.723742,0.046200
913,3.611013,3.601159,0.009854
914,3.059336,3.062320,0.002985
915,4.382059,4.376713,0.005346
916,3.717071,3.756778,0.039708
917,3.649825,3.622164,0.027661
918,3.743539,3.747942,0.004404
919,3.205465,3.237204,0.031739
920,3.820961,3.899462,0.078501
921,3.512653,3.544796,0.032143
922,3.765227,3.703762,0.061466
923,3.725710,3.696110,0.029599
924,3.180721,3.170959,0.009763
925,4.529680,4.513213,0.016468
926,4.119185,4.051899,0.067286
927,3.294369,3.357567,0.063198
928,3.843193,3.836288,0.006905
929,4.288624,4.343721,0.055097
930,3.754601,3.772395,0.017794
931,3.453943,3.442287,0.011655
932,3.263737,3.256715,0.007021
933,3.704329,3.736555,0.032226
934,3.539464,3.564027,0.024563
935,3.547304,3.498196,0.049108
936,4.087533,4.079774,0.007759
937,3.348202,3.366995,0.018793
938,3.350801,3.405655,0.054853
939,4.174375,4.201056,0.026682
940,3.973343,3.977702,0.004359
941,3.810356,3.771736,0.038620
942,3.769965,3.779296,0.009331
943,3.741847,3.796488,0.054641
944,3.125380,3.137302,0.011923
945,3.997170,4.027039,0.029869
946,3.722188,3.756238,0.034050
947,3.619217,3.618470,0.000748
948,3.765616,3.839018,0.073402
949,4.153886,4.122463,0.031423
950,3.354568,3.338660,0.015907
951,3.584280,3.582762,0.001517
952,3.612215,3.591913,0.020302
953,3.462074,3.503465,0.041390
954,4.132754,4.120377,0.012377
955,3.880522,3.909232,0.028710
956,3.640456,3.663929,0.023473
957,3.758636,3.778114,0.019478
958,3.966734,4.035382,0.068647
959,4.034419,4.008698,0.025721
960,3.848517,3.822161,0.026356
961,3.189801,3.216659,0.026857
962,3.329139,3.314187,0.014951
963,3.807833,3.828926,0.021093
964,3.594383,3.626338,0.031955
965,3.966293,3.971171,0.004878
966,3.738363,3.738455,0.000092
967,3.624846,3.581966,0.042880
968,3.573267,3.582358,0.009090
969,3.583914,3.602767,0.018853
970,4.127001,4.114190,0.012811
971,3.451775,3.440327,0.011448
972,3.675228,3.666125,0.009103
973,3.520096,3.551069,0.030973
974,3.492519,3.481321,0.011198
975,3.122673,3.126123,0.003451
976,3.757304,3.735497,0.021807
977,3.072994,3.074393,0.001399
978,3.642958,3.630964,0.011994
979,3.627470,3.599951,0.027520
980,4.043682,3.993772,0.049910
981,3.594435,3.595522,0.001087
982,3.515805,3.569402,0.053598
983,3.929230,3.936850,0.007620
984,3.431622,3.421968,0.009654
985,4.321726,4.313745,0.007980
986,3.474842,3.449974,0.024868
987,4.002446,4.058647,0.056201
988,3.523780,3.516798,0.006982
989,3.755214,3.764894,0.009680
990,3.788307,3.789188,0.000881
991,3.506283,3.533908,0.027626
992,3.633105,3.659567,0.026462
993,3.254294,3.238722,0.015572
994,3.909355,3.908283,0.001072
995,3.213351,3.199421,0.013930
996,3.758876,3.760417,0.001541
997,3.623542,3.685736,0.062194
998,3.542318,3.523120,0.019198
999,3.021845,3.027581,0.005736
1000,3.908444,3.909452,0.001008
1001,3.318249,3.292559,0.025691
1002,3.630785,3.660176,0.029391
1003,3.621770,3.632927,0.011157
1004,3.884015,3.865091,0.018924
1005,3.504510,3.495551,0.008960
1006,3.557020,3.536385,0.020635
1007,3.754436,3.764109,0.009674
1008,3.308145,3.335146,0.027002
1009,3.598971,3.609615,0.010644
1010,3.590921,3.660536,0.069615
1011,3.588657,3.572193,0.016464
1012,3.298947,3.362874,0.063927
1013,3.532819,3.506698,0.026121
1014,3.281459,3.280074,0.001385
1015,3.886330,3.901327,0.014997
1016,3.607861,3.606241,0.001620
1017,3.323099,3.330975,0.007876
1018,3.707429,3.707683,0.000254
1019,3.991160,3.904562,0.086598
1020,3.590090,3.615573,0.025482
1021,3.759500,3.812107,0.052607
1022,3.860062,3.865804,0.005742
1023,4.121451,4.096360,0.025092
1024,3.405769,3.429270,0.023501
1025,3.831195,3.850368,0.019174
1026,4.051990,4.083237,0.031247
1027,4.048186,4.115598,0.067411
1028,3.787969,3.795750,0.007782
1029,2.997312,2.987349,0.009963
1030,3.194827,3.178673,0.016154
1031,4.194601,4.198769,0.004168
1032,3.888756,3.937390,0.048634
1033,3.515572,3.472180,0.043392
1034,3.804123,3.794783,0.009340
1035,3.890449,3.860635,0.029813
1036,3.037746,2.994930,0.042816
1037,4.176343,4.154987,0.021356
1038,4.107697,4.080935,0.026762
1039,4.406009,4.379961,0.026048
1040,3.677116,3.685571,0.008455
1041,3.572155,3.532107,0.040047
1042,3.121217,3.131894,0.010676
1043,3.606167,3.577948,0.028219
1044,3.696174,3.701748,0.005574
1045,3.456909,3.464948,0.008039
1046,3.883921,3.887107,0.003186
1047,3.731798,3.713723,0.018075
1048,4.428272,4.442511,0.014238
1049,3.580492,3.536599,0.043894
1050,3.673440,3.714927,0.041487
1051,4.143225,4.147958,0.004733
1052,3.707497,3.753972,0.046475
1053,3.852880,3.858698,0.005817
1054,3.141713,3.178594,0.036881
1055,3.447829,3.487674,0.039845
1056,3.975395,3.947025,0.028370
1057,3.573545,3.572130,0.001415
1058,3.584566,3.549681,0.034885
1059,3.816750,3.828741,0.011991
1060,3.602306,3.585292,0.017014
1061,3.952796,3.945355,0.007440
1062,3.846030,3.878244,0.032214
1063,3.748140,3.756550,0.008410
1064,3.831684,3.874991,0.043308
1065,3.845376,3.815489,0.029886
1066,3.969375,3.974642,0.005266
1067,3.695229,3.662697,0.032531
1068,3.606016,3.618097,0.012082
1069,3.083278,3.109963,0.026685
1070,3.867329,3.883080,0.015752
1071,3.146764,3.094765,0.051999
1072,3.523525,3.551011,0.027486
1073,3.697800,3.704462,0.006661
1074,3.331791,3.338320,0.006529
1075,3.739449,3.727451,0.011998
1076,3.581217,3.574780,0.006436
1077,3.794936,3.834194,0.039258
1078,3.937771,3.930891,0.006880
1079,3.237226,3.261447,0.024220
1080,3.468033,3.430887,0.037146
1081,3.768096,3.764590,0.003506
1082,3.680158,3.677280,0.002878
1083,3.346121,3.352247,0.006125
1084,3.276239,3.321089,0.044849
1085,4.207734,4.199889,0.007845
1086,3.448101,3.438512,0.009589
1087,3.980458,3.881414,0.099044
1088,3.153674,3.152249,0.001426
1089,4.370230,4.327794,0.042436
1090,3.769163,3.765241,0.003922
1091,3.852634,3.843638,0.008996
1092,3.656298,3.635572,0.020726
1093,3.963683,3.962708,0.000974
1094,3.466701,3.468936,0.002235
1095,3.844935,3.817513,0.027422
1096,3.453045,3.446081,0.006964
1097,3.344008,3.377394,0.033386
1098,3.635501,3.668311,0.032810
1099,3.849739,3.884632,0.034892
1100,3.855140,3.855279,0.000139
1101,3.973215,3.954011,0.019204
1102,3.646049,3.558735,0.087314
1103,3.765778,3.803045,0.037267
1104,4.036353,4.052890,0.016537
1105,3.202096,3.178384,0.023712
1106,3.788640,3.807883,0.019243
1107,4.025179,3.972998,0.052181
1108,4.101807,4.074816,0.026991
1109,3.505347,3.526922,0.021575
1110,3.498218,3.508462,0.010243
1111,3.552629,3.500823,0.051806
1112,3.638020,3.606087,0.031932
1113,3.534402,3.531574,0.002829
1114,3.746119,3.737103,0.009016
1115,3.657864,3.702734,0.044870
1116,3.362480,3.380521,0.018041
1117,3.260327,3.244279,0.016048
1118,3.162198,3.088841,0.073357
1119,3.420518,3.405777,0.014741
1120,3.587698,3.573867,0.013831
1121,3.687196,3.684725,0.002471
1122,3.460919,3.470733,0.009813
1123,3.318116,3.348435,0.030319
1124,3.614020,3.599329,0.014691
1125,3.286163,3.262882,0.023281
1126,3.766506,3.845159,0.078653
1127,3.569373,3.527471,0.041902
1128,3.383062,3.383080,0.000019
1129,3.376742,3.348856,0.027886
1130,3.630855,3.624032,0.006824
1131,3.501722,3.538284,0.036561
1132,3.542402,3.511467,0.030935
1133,3.555486,3.572624,0.017138
1134,3.495158,3.422757,0.072401
1135,3.868695,3.884851,0.016156
1136,3.477962,3.496403,0.018441
1137,3.947774,3.994054,0.046280
1138,3.185470,3.259060,0.073591
1139,3.895294,3.924587,0.029293
1140,3.147151,3.161935,0.014784
1141,3.400786,3.397747,0.003039
1142,3.401382,3.403671,0.002289
1143,3.542696,3.532298,0.010398
1144,3.772989,3.783897,0.010907
1145,3.635912,3.640944,0.005032
1146,3.846143,3.817879,0.028264
1147,3.418162,3.387015,0.031147
1148,3.409103,3.406752,0.002352
1149,3.236408,3.277307,0.040898
1150,3.789698,3.813804,0.024106
1151,3.265095,3.286469,0.021374
1152,4.039913,4.006831,0.033082
1153,3.559748,3.496233,0.063515
1154,3.150825,3.175067,0.024242
1155,3.532883,3.511201,0.021682
1156,3.355457,3.333856,0.021601
1157,3.803566,3.800516,0.003050
1158,3.880874,3.903116,0.022241
1159,3.395524,3.396253,0.000729
1160,3.571966,3.616485,0.044518
1161,4.100444,4.166942,0.066498
1162,3.647690,3.646330,0.001360
1163,3.415971,3.422646,0.006675
1164,3.928936,3.885557,0.043380
1165,3.286847,3.256076,0.030771
1166,3.982290,3.930412,0.051878
1167,4.203945,4.193563,0.010382
1168,3.617444,3.580029,0.037415
1169,3.545977,3.511282,0.034695
1170,3.554116,3.586472,0.032356
1171,3.590609,3.593625,0.003016
1172,3.476172,3.475811,0.000361
1173,3.790673,3.818007,0.027333
1174,3.900815,3.892207,0.008609
1175,3.648753,3.627955,0.020798
1176,3.975635,3.958517,0.017118
1177,3.706328,3.756594,0.050265
1178,3.713763,3.665224,0.048539
1179,3.668447,3.679210,0.010762
1180,3.844624,3.842275,0.002349
1181,4.132583,4.128983,0.003600
1182,3.203142,3.180777,0.022365
1183,3.561454,3.587807,0.026353
1184,3.822253,3.841301,0.019048
1185,3.891975,3.868830,0.023146
1186,3.700749,3.697234,0.003515
1187,3.243271,3.270342,0.027071
1188,3.608043,3.609371,0.001328
1189,3.739310,3.762206,0.022896
1190,3.249021,3.254671,0.005650
1191,3.768598,3.795588,0.026990
1192,3.601322,3.641158,0.039836
1193,3.886692,3.870614,0.016078
1194,3.475424,3.479404,0.003980
1195,3.562155,3.541211,0.020944
1196,3.651053,3.729216,0.078162
1197,3.243212,3.226268,0.016944
1198,3.535342,3.518618,0.016724
1199,3.695027,3.635399,0.059629
1200,3.428281,3.429803,0.001522
1201,3.636616,3.547716,0.088899
1202,3.479345,3.443524,0.035821
1203,3.405234,3.350793,0.054441
1204,3.883620,3.888396,0.004775
1205,3.525330,3.522061,0.003270
1206,3.461554,3.416746,0.044808
1207,3.314597,3.320602,0.006005
1208,3.708582,3.711874,0.003292
1209,3.585214,3.564226,0.020988
1210,3.099052,3.088817,0.010235
1211,3.226611,3.192578,0.034034
1212,3.459173,3.424645,0.034528
1213,3.598849,3.603620,0.004771
1214,2.993647,2.957339,0.036308
1215,3.881006,3.883825,0.002819
1216,3.304513,3.313689,0.009176
1217,3.055804,3.092499,0.036695
1218,3.652618,3.617570,0.035048
1219,3.794420,3.793973,0.000447
1220,3.458299,3.427600,0.030699
1221,3.479672,3.468600,0.011072
1222,4.170621,4.166337,0.004284
1223,3.662327,3.634943,0.027384
1224,3.539524,3.558472,0.018948
1225,3.774909,3.833477,0.058568
1226,3.591842,3.602016,0.010174
1227,3.061563,3.038718,0.022844
1228,3.521242,3.471473,0.049769
1229,3.100132,3.097659,0.002473
1230,3.498274,3.495256,0.003018
1231,3.562045,3.593813,0.031769
1232,3.965250,3.894368,0.070881
1233,3.839506,3.820055,0.019451
1234,3.611200,3.599174,0.012025
1235,3.409248,3.436721,0.027472
1236,3.647658,3.632408,0.015250
1237,3.717302,3.712494,0.004808
1238,3.506876,3.517865,0.010990
1239,3.917429,3.855663,0.061766
1240,3.405385,3.460164,0.054778
1241,3.841588,3.824023,0.017565
1242,3.820793,3.853729,0.032936
1243,3.037303,3.059571,0.022268
1244,3.325112,3.322040,0.003072
1245,3.592737,3.580519,0.012218
1246,3.717882,3.713224,0.004658
1247,3.839563,3.874858,0.035295
1248,3.705422,3.697941,0.007481
1249,3.306075,3.279021,0.027054
1250,3.957754,3.987457,0.029704
1251,3.329691,3.360639,0.030948
1252,3.244000,3.160165,0.083835
1253,3.474998,3.423247,0.051751
1254,3.553757,3.590785,0.037027
1255,3.787639,3.758298,0.029341
1256,3.675028,3.660344,0.014684
1257,3.448029,3.417684,0.030345
1258,3.530662,3.603680,0.073018
1259,3.303254,3.341100,0.037846
1260,3.357219,3.420421,0.063202
1261,3.682075,3.686076,0.004001
1262,3.669992,3.713804,0.043811
1263,4.698887,4.702341,0.003454
1264,3.134331,3.104904,0.029428
1265,3.335431,3.254841,0.080590
1266,3.702596,3.684139,0.018456
1267,3.589390,3.606686,0.017296
1268,3.374252,3.322194,0.052059
1269,3.842997,3.888825,0.045828
1270,3.359250,3.356634,0.002616
1271,3.256596,3.260524,0.003928
1272,3.995402,4.004553,0.009151
1273,3.154963,3.201622,0.046659
1274,3.578255,3.590106,0.011851
1275,3.584249,3.587044,0.002795
1276,3.552664,3.532213,0.020451
1277,3.296649,3.320618,0.023970
1278,3.880227,3.910578,0.030350
1279,3.278970,3.296903,0.017933
1280,3.522021,3.549937,0.027916
1281,3.366793,3.342385,0.024408
1282,4.148174,4.149928,0.001754
1283,3.707504,3.703980,0.003524
1284,3.720460,3.677701,0.042758
1285,3.669737,3.683530,0.013793
1286,3.565710,3.573013,0.007304
1287,4.124460,4.150357,0.025897
1288,3.143904,3.169504,0.025600
1289,3.724902,3.778709,0.053807
1290,3.421372,3.417013,0.004360
1291,3.553824,3.603347,0.049522
1292,3.599650,3.600245,0.000595
1293,3.606782,3.565022,0.041760
1294,3.702124,3.723093,0.020969
1295,3.861341,3.836510,0.024831
1296,3.344743,3.352891,0.008148
1297,3.905397,3.891874,0.013523
1298,3.105714,3.143323,0.037609
1299,3.358135,3.369714,0.011580
1300,3.624560,3.615563,0.008997
1301,3.694595,3.660335,0.034260
1302,4.081944,4.021433,0.060510
1303,3.339818,3.323651,0.016166
1304,3.665745,3.703770,0.038025
1305,3.552719,3.583132,0.030414
1306,3.660509,3.676569,0.016059
1307,3.430087,3.464065,0.033978
1308,3.798725,3.815078,0.016352
1309,3.413310,3.384466,0.028843
1310,3.618036,3.565985,0.052051
1311,3.682995,3.652216,0.030779
1312,3.846443,3.871559,0.025116
1313,3.928578,3.987945,0.059366
1314,3.572814,3.606796,0.033982
1315,3.294138,3.344344,0.050206
1316,3.554282,3.494717,0.059565
1317,4.028040,3.997858,0.030182
1318,3.937211,3.886067,0.051144
1319,3.437088,3.470262,0.033175
1320,3.526549,3.508090,0.018459
1321,3.488269,3.452599,0.035670
1322,3.780709,3.800696,0.019988
1323,3.856603,3.849064,0.007539
1324,3.796075,3.824472,0.028397
1325,3.393031,3.445851,0.052821
1326,3.620638,3.600779,0.019859
1327,3.882648,3.834556,0.048092
1328,3.676524,3.655122,0.021403
1329,3.802378,3.804030,0.001651
1330,3.705639,3.735030,0.029391
1331,3.178168,3.200148,0.021980
1332,3.286076,3.320825,0.034749
1333,3.726516,3.668352,0.058165
1334,3.942601,3.935294,0.007307
1335,3.376151,3.368494,0.007657
1336,3.700659,3.720152,0.019493
1337,3.758133,3.779197,0.021064
1338,3.889577,3.880602,0.008975
1339,3.540322,3.505854,0.034468
1340,3.612122,3.581182,0.030940
1341,3.601400,3.600968,0.000432
1342,3.460930,3.435004,0.025926
1343,4.059111,4.046729,0.012382
1344,3.478606,3.458782,0.019824
1345,3.571025,3.567070,0.003955
1346,3.391381,3.388775,0.002605
1347,3.503451,3.501509,0.001943
1348,3.191754,3.154586,0.037169
1349,3.330214,3.325609,0.004605
1350,3.096925,3.141675,0.044751
1351,3.970166,4.025599,0.055433
1352,3.583634,3.598874,0.015240
1353,3.556799,3.547134,0.009665
1354,3.051231,3.011896,0.039335
1355,3.504662,3.569391,0.064729
1356,3.549733,3.569104,0.019371
1357,3.322481,3.325045,0.002564
1358,3.641774,3.593526,0.048248
1359,3.118442,3.066082,0.052361
1360,3.485705,3.435503,0.050202
1361,3.503443,3.521153,0.017710
1362,3.490567,3.478638,0.011930
1363,3.650695,3.676598,0.025903
1364,3.407777,3.425295,0.017519
1365,3.790757,3.755773,0.034984
1366,3.790692,3.772578,0.018114
1367,3.605684,3.565920,0.039764
1368,3.768636,3.746954,0.021682
1369,3.651633,3.644618,0.007015
1370,3.946286,3.892600,0.053686
1371,4.009938,4.014758,0.004820
1372,3.760406,3.788995,0.028588
1373,3.509452,3.513717,0.004265
1374,3.116618,3.119297,0.002679
1375,3.439968,3.369542,0.070426
1376,3.593283,3.611252,0.017968
1377,3.652681,3.636559,0.016122
1378,3.926985,3.937579,0.010595
1379,4.147071,4.157230,0.010159
1380,3.488862,3.489161,0.000300
1381,3.898508,3.887112,0.011396
1382,3.319096,3.295999,0.023097
1383,3.776465,3.755124,0.021341
1384,3.668723,3.676244,0.007521
1385,4.389546,4.360210,0.029336
1386,3.842595,3.887841,0.045246
1387,4.026291,4.050468,0.024177
1388,4.377844,4.393222,0.015378
1389,3.417809,3.450581,0.032771
1390,3.645008,3.577014,0.067993
1391,2.966977,2.962481,0.004496
1392,3.619819,3.630785,0.010966
1393,3.695120,3.686540,0.008579
1394,3.351331,3.330321,0.021010
1395,3.258573,3.270277,0.011704
1396,3.805506,3.767275,0.038231
1397,3.247394,3.289155,0.041761
1398,3.291422,3.343455,0.052033
1399,3.283416,3.202963,0.080453
1400,3.762477,3.737417,0.025060
1401,3.222954,3.280250,0.057296
1402,3.702520,3.710219,0.007699
1403,3.355037,3.354408,0.000629
1404,3.297499,3.337690,0.040192
1405,3.722537,3.775378,0.052840
1406,3.376919,3.357022,0.019897
1407,3.811581,3.793547,0.018034
1408,4.322824,4.326749,0.003926
1409,3.741053,3.714701,0.026352
1410,3.815875,3.745364,0.070511
1411,3.481009,3.444279,0.036731
1412,3.863955,3.822821,0.041133
1413,3.865503,3.848606,0.016897
1414,3.394517,3.366879,0.027638
1415,3.861603,3.879215,0.017612
1416,3.643989,3.670249,0.026260
1417,3.613177,3.588052,0.025126
1418,4.121244,4.091104,0.030140
1419,3.991972,4.008003,0.016031
1420,2.917963,2.957149,0.039186
1421,3.297031,3.302261,0.005230
1422,3.896850,3.916550,0.019700
1423,3.860913,3.887156,0.026244
1424,3.761279,3.716114,0.045166
1425,3.714458,3.732944,0.018486
1426,3.582061,3.573820,0.008241
1427,3.235032,3.197039,0.037993
1428,3.823139,3.823708,0.000569
1429,3.456278,3.448217,0.008060
1430,3.244787,3.257246,0.012459
1431,3.621263,3.625391,0.004128
1432,3.474894,3.443063,0.031831
1433,3.740715,3.782625,0.041911
1434,3.826213,3.868196,0.041982
1435,4.352577,4.327559,0.025018
1436,3.375995,3.404731,0.028736
1437,3.448025,3.463809,0.015785
1438,3.759029,3.759348,0.000319
1439,4.047729,4.036704,0.011025
1440,3.127541,3.095109,0.032432
1441,3.332448,3.338765,0.006318
1442,3.839912,3.792213,0.047699
1443,3.188479,3.168457,0.020022
1444,3.874830,3.909215,0.034385
1445,3.923770,3.895385,0.028385
1446,3.166432,3.207429,0.040997
1447,3.713624,3.695209,0.018416
1448,3.845382,3.815487,0.029894
1449,3.457497,3.401905,0.055593
1450,4.001561,4.005154,0.003593
1451,3.602611,3.588289,0.014321
1452,3.439533,3.422495,0.017038
1453,3.530228,3.487263,0.042965
1454,3.883716,3.897079,0.013364
1455,3.761826,3.810815,0.048989
1456,3.946929,3.939721,0.007208
1457,3.583554,3.612916,0.029362
1458,3.472430,3.472277,0.000154
1459,3.530836,3.540783,0.009948
1460,3.285758,3.339445,0.053686
1461,3.601241,3.645627,0.044386
1462,3.516812,3.525769,0.008957
1463,3.692161,3.706945,0.014784
1464,3.529892,3.529304,0.000588
1465,4.042817,3.994577,0.048240
1466,3.566715,3.585148,0.018433
1467,3.271901,3.290094,0.018193
1468,3.853481,3.869822,0.016340
1469,3.515029,3.487317,0.027713
1470,3.268747,3.232729,0.036017
1471,3.338529,3.289217,0.049312
1472,3.494384,3.463449,0.030935
1473,3.416134,3.423182,0.007048
1474,3.511006,3.462164,0.048842
1475,3.740245,3.714101,0.026144
1476,3.559436,3.574192,0.014756
1477,3.407383,3.442257,0.034874
1478,4.187078,4.152773,0.034306
1479,3.181384,3.180985,0.000398
1480,3.477974,3.443912,0.034062
1481,3.000460,3.015798,0.015338
1482,3.697811,3.687530,0.010282
1483,3.524649,3.542358,0.017709
1484,3.820733,3.838350,0.017617
1485,3.533835,3.493474,0.040361
1486,3.499842,3.528298,0.028457
1487,3.649120,3.688354,0.039235
1488,3.621810,3.633997,0.012187
1489,4.139469,4.172013,0.032544
1490,3.353689,3.364943,0.011254
1491,3.937668,3.956613,0.018945
1492,3.551367,3.573328,0.021960
1493,3.954948,3.975363,0.020415
1494,3.633803,3.615017,0.018786
1495,4.324522,4.315848,0.008674
1496,3.191679,3.204789,0.013110
1497,3.504220,3.520164,0.015944
1498,4.100566,4.136985,0.036419
1499,3.303500,3.285998,0.017502
1500,3.694124,3.697607,0.003483
1501,3.318825,3.301523,0.017302
1502,3.773079,3.798609,0.025529
1503,4.236938,4.275765,0.038827
1504,4.124209,4.121549,0.002661
1505,3.667040,3.662387,0.004653
1506,3.478791,3.477720,0.001071
1507,3.993564,4.026099,0.032536
1508,3.333121,3.339166,0.006045
1509,4.174912,4.154760,0.020152
1510,3.790688,3.767764,0.022923
1511,3.338868,3.349035,0.010167
1512,3.736163,3.764251,0.028088
1513,3.374687,3.332803,0.041884
1514,3.409678,3.439822,0.030144
1515,3.666492,3.621671,0.044821
1516,3.352835,3.335090,0.017744
1517,3.105997,3.115262,0.009265
1518,3.370758,3.317706,0.053052
1519,3.480622,3.460572,0.020050
1520,3.672062,3.664439,0.007623
1521,3.674836,3.674874,0.000038
1522,3.966070,3.937124,0.028946
1523,3.929420,3.927198,0.002222
1524,3.593262,3.574492,0.018770
1525,3.440428,3.415399,0.025030
1526,3.964465,3.961112,0.003352
1527,3.163488,3.219621,0.056133
1528,3.898903,3.866936,0.031967
1529,4.394810,4.398969,0.004159
1530,3.653814,3.740012,0.086198
1531,3.650802,3.677671,0.026869
1532,3.829426,3.903463,0.074037
1533,3.341664,3.348680,0.007016
1534,3.934023,3.938285,0.004261
1535,3.357438,3.332653,0.024785
1536,3.662242,3.723291,0.061048
1537,3.954737,3.975981,0.021245
1538,3.261734,3.258693,0.003041
1539,3.520961,3.532010,0.011049
1540,3.993196,3.972946,0.020251
1541,3.667456,3.726137,0.058681
1542,4.034606,4.083894,0.049288
1543,3.286954,3.241349,0.045605
1544,3.464524,3.449176,0.015348
1545,3.848054,3.861254,0.013200
1546,3.853170,3.801218,0.051953
1547,3.640130,3.634615,0.005515
1548,3.623375,3.663295,0.039919
1549,2.980461,2.985659,0.005198
1550,3.417182,3.439775,0.022593
1551,3.374146,3.380186,0.006039
1552,3.530706,3.505682,0.025023
1553,3.429937,3.446299,0.016362
1554,3.648383,3.646873,0.001510
1555,3.280116,3.302127,0.022011
1556,3.684035,3.703661,0.019626
1557,3.685710,3.701542,0.015832
1558,3.485960,3.494582,0.008622
1559,3.979964,3.957975,0.021990
1560,3.275923,3.295136,0.019213
1561,3.023738,3.058745,0.035007
1562,3.209785,3.250524,0.040739
1563,3.530411,3.565320,0.034909
1564,3.240316,3.291091,0.050775
1565,3.452098,3.432899,0.019200
1566,3.091853,3.083637,0.008216
1567,3.456419,3.431501,0.024918
1568,3.358712,3.381556,0.022844
1569,3.168288,3.261213,0.092926
1570,3.746759,3.752239,0.005480
1571,3.821146,3.864326,0.043180
1572,3.659323,3.679715,0.020393
1573,3.652287,3.644045,0.008242
1574,3.677224,3.649505,0.027719
1575,4.285438,4.223248,0.062189
1576,3.442935,3.460431,0.017496
1577,3.326357,3.300848,0.025509
1578,3.386574,3.389627,0.003053
1579,3.709492,3.679985,0.029507
1580,3.038177,3.038650,0.000474
1581,3.548959,3.568433,0.019474
1582,2.927456,2.926978,0.000478
1583,3.583850,3.618036,0.034186
1584,3.510002,3.556392,0.046390
1585,3.519522,3.505777,0.013745
1586,3.719151,3.707742,0.011409
1587,3.011307,2.977975,0.033332
1588,3.832912,3.794660,0.038253
1589,3.178397,3.089197,0.089201
1590,3.760058,3.697059,0.062999
1591,3.199794,3.217104,0.017311
1592,3.481961,3.490632,0.008672
1593,3.319713,3.323738,0.004026
1594,3.404558,3.428581,0.024023
